,trail_id,name,area_name,city_name,state_name,country_name,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,units,lat,lng,ada,beach,cave,city-walk,dogs,dogs-leash,dogs-no,forest,historic-site,hot-springs,kids,lake,partially-paved,paved,rails-trails,river,strollers,views,waterfall,wild-flowers,wildlife,backpacking,bike-touring,birding,camping,canoeing,cross-country-skiing,fishing,fly-fishing,hiking,horseback-riding,ice-climbing,mountain-biking,nature-trips,off-road-driving,paddle-sports,rails-trails,road-biking,rock-climbing,scenic-driving,sea-kayaking,skiing,snowboarding,snowshoeing,surfing,trail-running,walking,whitewater-kayaking,Elevation_gain_yards,Elevation_gain_Meters,Length_Meters,Length_Yards
1892,10026407,Mount Cammerer via Low Gap Trail,Great Smoky Mountains National Park,Cosby,Tennessee,United States,23.5591,19151.146,965.9112,5,out and back,3,4.5,295,i,35.75637,-83.20788,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.9112,883.2292013,17511.8079,19151.146
1893,10040734,Gatlinburg Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,22.4946,6115.492,49.9872,1,out and back,2,4,337,i,35.68562,-83.53732,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,49.9872,45.70829568,5592.005885,6115.492
1894,10012354,Laurel Falls and Cove Mountain,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,21.5393,12391.918,571.8048,3,out and back,4,4,268,i,35.6719,-83.58056,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.8048,522.8583091,11331.16982,12391.918
1895,10264089,Jump Off Trail via Appalachian Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,21.3524,9977.908,451.7136,3,out and back,3,4.5,225,i,35.61097,-83.42474,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.7136,413.0469158,9123.799075199999,9977.908
1896,10030861,Cucumber Gap and Little River Loop Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,21.0535,9012.304,241.7064,3,loop,4,4.5,269,i,35.65342,-83.58016,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,241.7064,221.0163322,8240.850778,9012.304
1897,10040730,Indian Flats Falls via Middle Prong Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,19.5981,13035.654,389.8392,3,out and back,3,4.5,156,i,35.61853,-83.66995,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,389.8392,356.4689645,11919.80202,13035.654
1898,10259853,Cades Cove Loop Road,Great Smoky Mountains National Park,Townsend,Tennessee,United States,18.8978,16254.334,210.9216,1,loop,3,4.5,259,i,35.60651,-83.77419,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,210.9216,192.866711,14862.96301,16254.334
1899,10036684,Mount LeConte via Appalachian Trail and Boulevard Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,18.4218,25105.704,1118.9208,7,out and back,2,4.5,111,i,35.61095,-83.42487,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1118.9208,1023.14118,22956.655737600002,25105.704
1900,10305945,Cataract Falls,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,17.8727,1770.274,8.8392,1,out and back,3,4,260,i,35.68551,-83.53714,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.8392,8.08256448,1618.738546,1770.274
1901,10015520,Gabes Mountain Trail to Hen Wallow Falls,Great Smoky Mountains National Park,Cosby,Tennessee,United States,17.7156,6920.162,296.8752,3,out and back,2,4.5,227,i,35.75779,-83.20967,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,296.8752,271.4626829,6327.796133,6920.162
1902,10234282,Mount LeConte and Rainbow Falls via The Bullhead Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,17.6183,20599.552,1184.7576,5,loop,3,4.5,175,i,35.67573,-83.48563,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.7576,1083.342349,18836.23035,20599.552
1903,10259336,Baskins Creek Trail and Baskins Creek Falls,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,16.5249,10299.776,529.7424,3,out and back,1,4.5,159,i,35.67745,-83.47853,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,529.7424,484.39645055999995,9418.115174,10299.776
1904,10111797,Mount LeConte via Trillium Gap Loop Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,16.3274,23979.166,1225.9056,5,loop,2,4.5,81,i,35.68006,-83.46228,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1225.9056,1120.968081,21926.54939,23979.166
1905,10250846,Icewater Spring via Appalachian Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,15.6132,9977.908,415.7472,5,out and back,1,4.5,113,i,35.61096,-83.42467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,415.7472,380.15923968000004,9123.799075199999,9977.908
1906,10241040,Middle Prong Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,15.5589,12713.786,381.9144,3,out and back,2,4.5,140,i,35.61741,-83.66946,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,381.9144,349.2225274,11625.48592,12713.786
1907,10111984,Rocky Top from Lead Cove Trailhead,Great Smoky Mountains National Park,Townsend,Tennessee,United States,15.4833,16898.07,1177.7472,5,out and back,2,4.5,92,i,35.60686,-83.74488,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1177.7472,1076.9320396800001,15451.595207999999,16898.07
1908,10033590,Spruce Flats Falls via Lumber Ridge Loop,Great Smoky Mountains National Park,Townsend,Tennessee,United States,15.1321,11265.38,459.9432,3,loop,2,4.5,86,i,35.64146,-83.68935,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,459.9432,420.57206207999997,10301.06347,11265.38
1909,10235587,Roaring Fork Motor Nature Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,14.9923,10782.578,365.76,3,point to point,2,4.5,119,i,35.68552,-83.49645,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,365.76,334.450944,9859.589323,10782.578
1910,10111542,Gregory Ridge Trail to Gregory Bald,Great Smoky Mountains National Park,Townsend,Tennessee,United States,14.7105,18668.344,1023.8232,7,out and back,3,4.5,125,i,35.56245,-83.84573,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1023.8232,936.1839340800001,17070.33375,18668.344
1911,10029217,Walker Sisters Home via Little Brier Gap Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,14.7018,6276.426,134.7216,1,out and back,2,4.5,111,i,35.67828,-83.64753,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,134.7216,123.18943103999999,5739.1639344000005,6276.426
1912,10235562,Meigs Creek Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,13.8054,10460.71,403.86,3,out and back,,4.5,116,i,35.6693,-83.66208,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403.86,369.289584,9565.273223999999,10460.71
1913,10262146,Trillium Gap Trail to Grotto Falls,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,13.8012,10943.512,378.8664,3,out and back,3,4.5,83,i,35.67558,-83.4857,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,378.8664,346.4354362,10006.74737,10943.512
1914,10032533,Little River Trail to Little River Upper Falls and Grouse Creek Campground,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,13.7139,19794.882,369.7224,1,out and back,2,4.5,92,i,35.65366,-83.58015,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,369.7224,338.0741626,18100.440100800002,19794.882
1915,10351769,Myrtle Point and Mount LeConte via Alum Cave Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,13.7108,18507.41,943.9656,5,out and back,3,5,61,i,35.62909,-83.45096,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.9656,863.1621446,16923.1757,18507.41
1916,10253465,Look Rock Tower Trail,Great Smoky Mountains National Park,Maryville,Tennessee,United States,13.1739,1448.406,51.816,1,out and back,1,4,98,i,35.63124,-83.94022,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.816,47.380550400000004,1324.422446,1448.406
1917,10235564,West Prong Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,13.1228,8046.7,414.8328,3,out and back,2,4.5,100,i,35.64091,-83.69115,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,414.8328,379.3231123,7357.90248,8046.7
1918,10111449,Fighting Creek Nature Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,13.0451,2253.076,37.7952,1,loop,3,4,108,i,35.68552,-83.53706,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,37.7952,34.55993088,2060.212694,2253.076
1919,10274659,Appalachian Trail: Newfound Gap to Sweat Heifer Creek Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,12.9862,5310.822,262.7376,3,out and back,2,4.5,87,i,35.61084,-83.42526,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,262.7376,240.2472614,4856.215637,5310.822
1920,10042717,Mount Sterling via Mount Sterling Gap,Great Smoky Mountains National Park,Cosby,Tennessee,United States,12.9028,8207.634,589.788,5,out and back,2,4.5,86,i,35.70021,-83.09749,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,589.788,539.3021472,7505.06053,8207.634
1921,10008524,Rich Mountain Loop Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,12.7154,13357.522,606.8568,3,loop,1,4,113,i,35.60645,-83.77646,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,606.8568,554.9098579,12214.11812,13357.522
1922,10040735,Sugarlands Valley Nature Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,12.5191,804.67,5.7912,1,loop,2,4,97,i,35.67956,-83.53127,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.7912,5.2954732799999995,735.7902479999999,804.67
1923,10033605,Maddron Bald Trail to Albright Grove Loop,Great Smoky Mountains National Park,Cosby,Tennessee,United States,12.4295,10621.644,443.7888,3,loop,1,4,124,i,35.76935,-83.2667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,443.7888,405.8004787,9712.431274,10621.644
1924,10258642,"Noah ""Bud"" Ogle Self-Guiding Trail",Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,12.2624,1126.538,21.9456,1,loop,2,4.5,91,i,35.68348,-83.49042,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.9456,20.067056639999997,1030.106347,1126.538
1925,10098025,Appalachian Trail: Clingman Dome to Cades Cove,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,11.8531,38463.226,1036.9296,5,point to point,1,4.5,39,i,35.56271,-83.49999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1036.9296,948.1684262399999,35170.77385,38463.226
1926,10037737,Twin Creeks Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,11.8255,7242.03,240.792,1,out and back,1,4,65,i,35.70124,-83.51204,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,240.792,220.1802048,6622.1122319999995,7242.03
1927,10033596,Baskins Creek Falls Trail to Greenbrier Cove,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,11.7452,15771.532,559.9176,3,point to point,2,4,41,i,35.67703,-83.47849,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,559.9176,511.9886534,14421.488860799998,15771.532
1928,10318501,Huskey Branch Falls,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,11.604,7563.898,116.7384,1,out and back,2,4.5,63,i,35.65364,-83.58022,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,116.7384,106.745593,6916.428331,7563.898
1929,10255292,Old Sugarlands Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,11.4707,12070.05,382.8288,3,out and back,1,4,90,i,35.68804,-83.53492,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,382.8288,350.0586547,11036.85372,12070.05
1930,10260022,Metcalf Bottoms Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,11.3973,2414.01,56.9976,1,out and back,,4.5,87,i,35.67828,-83.64769,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56.9976,52.118605439999996,2207.3707440000003,2414.01
1931,10278112,Mount LeConte via Rainbow Falls Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,11.2974,20921.42,1219.8096,7,out and back,2,4.5,70,i,35.67577,-83.48556,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219.8096,1115.393898,19130.546447999997,20921.42
1932,10265630,Rainbow Falls Trail and Cliff Tops Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,11.2773,20277.684,1194.816,5,out and back,3,4.5,60,i,35.6755,-83.48568,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194.816,1092.53975,18541.914249600002,20277.684
1933,10033607,Appalachian Trail: Davenport Gap to Max Patch,Great Smoky Mountains National Park,Hartford,Tennessee,United States,11.186,21404.222,1658.7216,5,point to point,2,4.5,40,i,35.78333,-83.10927,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658.7216,1516.735031,19572.0206,21404.222
1934,10235691,Schoolhouse Gap Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,10.6726,7563.898,181.9656,3,out and back,2,4,82,i,35.627250000000004,-83.72644,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,181.9656,166.3893446,6916.428331,7563.898
1935,10280663,Meigs Creek Trail: Short Version,Great Smoky Mountains National Park,Townsend,Tennessee,United States,10.6605,5632.69,226.7712,3,out and back,1,4.5,75,i,35.66942,-83.66239,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,226.7712,207.3595853,5150.531736,5632.69
1936,10111624,Injun Creek Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,10.6371,11104.446,447.7512,3,out and back,2,4,68,i,35.72964,-83.40584,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,447.7512,409.4236973,10153.90542,11104.446
1937,10010713,Anthony Creek Leadbetter Ridge Loop Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,10.1108,20760.486,988.7712,5,loop,2,4.5,38,i,35.60421,-83.77067,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,988.7712,904.1323853,18983.388398400002,20760.486
1938,10242506,Myrtle Point via Appalachian Trail and Boulevard Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,10.0742,25266.638,1130.808,3,out and back,2,4.5,40,i,35.61041,-83.42557,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1130.808,1034.010835,23103.81379,25266.638
1939,10266181,Jakes Creek Trail to Avent Cabin,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,9.886,4345.218,146.9136,1,out and back,2,4.5,68,i,35.65229,-83.58147,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.9136,134.3377958,3973.2673391999997,4345.218
1940,10292939,Mount Le Conte,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,9.84,20116.75,993.9528,5,out and back,1,5,33,i,35.68029,-83.46251,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,993.9528,908.8704403200001,18394.7562,20116.75
1941,10111792,Chestnut Branch Trail to Mount Cammerer,Great Smoky Mountains National Park,Cosby,Tennessee,United States,9.4908,16254.334,1005.84,5,out and back,1,4.5,39,i,35.75946,-83.10599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1005.84,919.740096,14862.96301,16254.334
1942,10111329,Chestnut Top Trail to Whiteoak Sink,Great Smoky Mountains National Park,Townsend,Tennessee,United States,9.1408,16254.334,602.8944,3,out and back,1,4,64,i,35.66054,-83.70901,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,602.8944,551.2866394,14862.96301,16254.334
1943,10279123,Brushy Mountain,Great Smoky Mountains National Park,Sevierville,Tennessee,United States,9.0862,10138.842,528.828,5,out and back,3,4,31,i,35.68026,-83.46246,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,528.828,483.56032319999997,9270.957124800001,10138.842
1944,10284971,Lynn Camp Via Middle Prong Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,8.9789,7081.096,156.972,3,out and back,2,4.5,32,i,35.61861,-83.67006,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,156.972,143.5351968,6474.954182,7081.096
1945,10042714,Cove Hardwoods Nature Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,8.8013,1287.472,62.7888,3,loop,2,4,52,i,35.63642,-83.49171,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7888,57.41407872,1177.264397,1287.472
1946,10260510,Newfound Gap Road Drive,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,8.7671,47314.596,1191.768,3,point to point,,4.5,22,i,35.68449,-83.53498,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1191.768,1089.752659,43264.46658,47314.596
1947,10258633,Elkmont Nature Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,8.6952,1287.472,28.956,1,loop,2,4,50,i,35.65775,-83.58068,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,28.956,26.477366399999998,1177.264397,1287.472
1948,10270730,Jakes Creek via Miry Ridge Trail and Appalachian Trail Loop,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,8.6346,40555.368,1551.7368,5,loop,1,4.5,20,i,35.65201,-83.58122,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1551.7368,1418.90813,37083.828499200004,40555.368
1949,10235575,Mt. Sterling via Baxter Creek Trail,Great Smoky Mountains National Park,Hartford,Tennessee,United States,8.6205,18829.278,1255.776,5,out and back,2,4.5,44,i,35.75117,-83.10971,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1255.776,1148.281574,17217.4918,18829.278
1950,10039311,Lower Mount Cammerer Trail,Great Smoky Mountains National Park,Cosby,Tennessee,United States,8.5794,23335.43,578.8152,5,out and back,1,4.5,35,i,35.75396,-83.20703,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,578.8152,529.2686189,21337.91719,23335.43
1951,10245065,Elijah Oliver Place Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,8.5405,1931.208,29.8704,1,out and back,3,4,53,i,35.59758,-83.84334,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.8704,27.31349376,1765.896595,1931.208
1952,10353236,Rocky Top via Anthony Creek Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,8.2347,18829.278,1118.9208,5,out and back,2,4.5,41,i,35.60501,-83.7701,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.9208,1023.14118,17217.4918,18829.278
1953,10276323,Newfound Gap to Indian Gap,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,8.2339,5310.822,256.9464,1,out and back,1,4,40,i,35.61057,-83.42605,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,256.9464,234.95178815999998,4856.215637,5310.822
1954,10235696,Grapeyard Ridge Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,8.2144,23174.496,980.8464,5,out and back,2,4,47,i,35.70772,-83.38335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980.8464,896.8859482,21190.75914,23174.496
